,주소,위도,경도,확인
17914,서울특별시 관악구 관악로37길 20 동아 아파트 B상가 2층,37.48755544,126.9559885,ok
17915,"서울특별시 관악구 미성7길 5-6 104호 (신림동,미래한건아파트)   [미성동]",37.47420975,126.9154907,ok
17916,서울특별시 관악구 미성7길 20 ,37.47420687,126.9143736,ok
17917,"서울특별시 관악구 미성7길 5-6 103호(신림동,미래한건아파트)  [미성동]",37.47420975,126.9154907,ok
17918,서울특별시 관악구 인헌6길 26 2층 (봉천동)  [인헌동],37.4741534,126.9652252,ok
17919,서울특별시 관악구 낙성대로3길 26 1층 (봉천동)   [낙성대동],37.47412107,126.9598861,ok
17920,서울특별시 관악구 낙성대로3길 26 서울순복음교회2층 미래방과후교실,37.47412107,126.9598861,ok
17921,서울특별시 관악구 미성3길 8 (신림동)  [미성동],37.47405653,126.9164389,ok
17922,서울특별시 관악구 인헌길 32-6 (봉천동)  [인헌동],37.47428988,126.9663916,ok
17923,서울특별시 관악구 낙성대역14길 6 ,37.47390966,126.9642655,ok
17924,서울특별시 관악구 낙성대역14길 6 1층 (봉천동),37.47390966,126.9642655,ok
17925,서울특별시 관악구 인헌6길 29 2층 (봉천동)   [인헌동],37.47383549,126.9651301,ok
17926,서울특별시 관악구 법원단지2길 15-4 (신림동) [난곡동],37.47368234,126.9198188,ok
17927,서울특별시 관악구 미성8길 3-20 (신림동)  [미성동],37.47367535,126.9127552,ok
17928,서울특별시 관악구 승방3길 7 남현동] (남현동),37.47344745,126.981033,ok
17929,서울특별시 관악구 남부순환로246길 43 (봉천동)  [인헌동],37.47460522,126.9639223,ok
17930,"서울특별시 관악구 신림로29길 3-20 106동 113호(신림동, 신림현대아파트)  [서림동]",37.47462652,126.9338049,ok
17931,"서울특별시 관악구 미성길 60 103호(신림동,두영아파트)  [미성동]",37.47449831,126.9138314,ok
17932,서울특별시 관악구 남현1가길 34 ,37.47434128,126.9776181,ok
17933,서울특별시 관악구 남현1가길 29 남현동 복합청사내 1층,37.47468786,126.9778753,ok
17934,서울특별시 관악구 법원단지20길 4 (신림동)  [난곡동],37.47453971,126.9224692,ok
17935,서울특별시 관악구 미성길 60 두영아파트 103호,37.47449831,126.9138314,ok
17936,"서울특별시 관악구 문성로 74 다동 108호(신림동, 건영아파트)  [미성동]",37.47675611,126.9120581,ok
17937,서울특별시 관악구 미성7길 20 다원어린이집,37.47420687,126.9143736,ok
17938,서울특별시 관악구 미성길 127 다원어린이집,37.47179517,126.9123256,ok
17939,"서울특별시 관악구 난곡로35길 28-7 라동 103호(신림동,건영아파트)",37.47144773,126.9174501,ok
17940,"서울특별시 관악구 남부순환로256라길 25 103동 101호,201호(남현동,한일유앤아이아파트상가동)",37.47162808,126.9737123,ok
17941,서울특별시 관악구 남부순환로256라길 25 한일유앤아이아파트 101-101호(남현동)   [남현동],37.47162808,126.9737123,ok
17942,서울특별시 관악구 양지길 40-3 (삼성동) (신림동),37.47157312,126.9299482,ok
17943,서울특별시 관악구 난곡로30길 25 (신림동)  [난곡동],37.47106022,126.9229412,ok
17944,서울특별시 관악구 중앙1길 0 신림동376-13[삼성동](신림동),37.47166841,126.9298911,ok
17945,"서울특별시 관악구 미성길 122 101동 106호(신림동, 쌍용아파트)  [미성동]",37.47282851,126.9121735,ok
17946,서울특별시 관악구 복은2길 6-24 (신림동) [서림동],37.47326083,126.9367104,ok
17947,서울특별시 관악구 신림로28길 18 서림동] (신림동),37.47311864,126.9350405,ok
17948,서울특별시 관악구 낙성대역14길 34-8 (봉천동)  [인헌동],37.47299382,126.9629124,ok
17949,"서울특별시 관악구 남부순환로248길 78 101호 (봉천동,아이펠리스)  [인헌동]",37.47280107,126.9661401,ok
17950,서울특별시 관악구 남부순환로248길 78 아이펠리스 101호,37.47280107,126.9661401,ok
17951,"서울특별시 관악구 남현길 91 103동 102호(남현동, 우림루미아트)  [남현동]",37.47269963,126.9752699,ok
17952,서울특별시 관악구 난곡로34길 22 2층 (신림동)  [난곡동],37.47249873,126.920423,ok
17953,경상북도 예천군 양지로 14 209동 103호(경북도청신도시 호반베르디움 2차),36.57612862,128.481176,ok
17954,서울특별시 관악구 난곡로45길 28 (신림동)  [미성동],37.47633709,126.9142048,ok
17955,서울특별시 관악구 난곡로45길 5 ,37.4762619,126.9153799,ok
17956,서울특별시 관악구 쑥고개로2길 30 한빛하우스2차 102호 [서림동] (신림동),37.47617333,126.9392602,ok
17957,서울특별시 관악구 남부순환로230길 94 푸르빌3차아파트 101호,37.47604734,126.9544044,ok
17958,"서울특별시 관악구 남부순환로230길 94 101호(봉천동,푸르빌3차아파트)   [낙성대동]",37.47604734,126.9544044,ok
17959,인천광역시 서구 원당대로820번길 3 인천광역시 서구 원당대로 820번길 3 동문아파트605동102호,37.59357617,126.692727,ok
17960,서울특별시 관악구 인헌1나길 3 (봉천동)  [인헌동],37.47344787,126.9689895,ok
17961,서울특별시 관악구 낙성대역길 19 동원낙성대아파트 101-106,37.47645876,126.9621221,ok
17962,전북특별자치도 김제시  금성로 140 검산주공3단지 휴먼시아아파트 단지내 (검산동),35.80109717,126.9054885,ok
17963,서울특별시 관악구 신림로39길 17 ,37.47655721,126.935779,ok
17964,서울특별시 관악구 신림로36길 23-11 (신림동)  [서림동],37.47654192,126.9387099,ok
17965,서울특별시 관악구 낙성대역길 19 동원낙성대아파트 101-106,37.47645876,126.9621221,ok
17966,서울특별시 관악구 난우10가길 2 (신림동)  [미성동],37.47638456,126.9199575,ok
17967,경상남도 양산시 양주로 113 양산신도시뜰안채아파트내  관리동 1층,35.33663725,129.0297877,ok
17968,서울특별시 관악구 청룡16길 43 서울대입구e편한세상2단지 206동 앞,37.47663345,126.9431957,ok
17969,서울특별시 관악구 문성로38길 70-4 [신원동] (신림동),37.47528071,126.9301412,ok
17970,"서울특별시 관악구 법원단지5가길 21 1,2층 (신림동)  [미성동]",37.47522139,126.9204112,ok
17971,전북특별자치도 전주시 완산구 소대배기로 33 관리동,35.78782002,127.1341274,ok
17972,"서울특별시 관악구 신림로29길 3-20 107동 104호(신림동, 신림현대아파트)",37.47462652,126.9338049,ok
17973,"서울특별시 관악구 낙성대역길 67 1,2층 (봉천동)  [인헌동]",37.47515446,126.9627013,ok
17974,서울특별시 관악구 복은길 109 101호 (신림동)  [서림동],37.47513963,126.9420172,ok
17975,서울특별시 관악구 남현1가길 18-4 남현동] (남현동),37.47514964,126.9774807,ok
17976,서울특별시 관악구 문성로16가길 42-3 (신림동)  [미성동],37.47512602,126.914539,ok
17977,서울특별시 관악구 낙성대로3길 15 (봉천동)  [낙성대동],37.47508674,126.960041,ok
17978,서울특별시 관악구 법원단지5길 18 1층 (신림동)  [미성동],37.47506625,126.9192383,ok
17979,서울특별시 관악구 남부순환로246나길 15-2 (봉천동)  [인헌동],37.47498139,126.9651115,ok
17980,"서울특별시 관악구 신림로29길 3-20 104동 101호(신림동, 신림현대아파트)  [서림동]",37.47462652,126.9338049,ok
17981,서울특별시 관악구 남부순환로262길 10-8 1층(남현동)  [남현동],37.47581454,126.9745693,ok
17982,서울특별시 관악구 남현길 18 (남현동)  [남현동],37.47579534,126.9771801,ok
17983,서울특별시 관악구 남부순환로 1969 (봉천동)  [행운동],37.47578236,126.9678648,ok
17984,서울특별시 관악구 남부순환로246가길 17 (봉천동)  [인헌동],37.47536345,126.9652204,ok
17985,서울특별시 관악구 관악로8길 45 ,37.47558054,126.9553852,ok
17986,서울특별시 관악구 서림1길 41 서림동] (신림동),37.4755585,126.9401908,ok
17987,서울특별시 관악구 쑥고개로2길 48 ,37.47543595,126.9392711,ok
17988,"서울특별시 관악구 난곡로31길 14 1층. 2층, 3층 (신림동)  [난곡동]",37.47130742,126.918971,ok
17989,"서울특별시 관악구 난곡로 55 219동 104호(신림동, 관악산휴먼시아2단지아파트)",37.45974172,126.9207528,ok
17990,서울특별시 관악구 난곡로 67 (신림동)  [난향동],37.46151944,126.9187965,ok
17991,서울특별시 관악구 난곡로16길 30-6 (신림동)  [난곡동],37.46598349,126.9219955,ok
17992,"서울특별시 관악구 난곡로 30 106동 106호(신림동,관악산휴먼시아1단지)[난향동]",37.46221341,126.9210772,ok
17993,서울특별시 관악구 대학14길 56 (신림동)  [대학동],37.4659445,126.9351589,ok
17994,서울특별시 관악구 신우길 1 (신림동)  [삼성동],37.46202014,126.9325734,ok
17995,"서울특별시 관악구 난곡로 55 207동 101호(신림동, 관악산휴먼시아2단지아파트)",37.45974172,126.9207528,ok
17996,서울특별시 관악구 과천대로 851 부대안 [남현동] (남현동),37.4665469,126.9872769,ok
17997,"서울특별시 관악구 신림로3길 40 2층 (신림동, 건영아파트 관리동)  [대학동]",37.46678342,126.9418862,ok
17998,서울특별시 관악구 과천대로 851 ,37.4665469,126.9872769,ok
17999,서울특별시 관악구 호암로 417 국제산장아파트 관리동 2층 [삼성동] (신림동),37.46133515,126.9274799,ok
18000,서울특별시 관악구 태흥길 4 (신림동)  [삼성동],37.46635074,126.9308174,ok
18001,서울특별시 관악구 난곡로9길 6 (신림동)  [난향동],37.46472701,126.9187541,ok
18002,서울특별시 관악구 광신길 113 (신림동)  [삼성동],37.4640496,126.9254172,ok
18003,"서울특별시 관악구 난곡로 55 205동 103호(신림동, 관악산휴먼시아2단지아파트)",37.45974172,126.9207528,ok
18004,"서울특별시 관악구 대학18길 6 101동 208호(신림동, 금호타운1차)  [대학동]",37.46556006,126.9373646,ok
18005,서울특별시 관악구 난곡로11길 8 (신림동)  [난향동],37.4654266,126.9190919,ok
18006,서울특별시 관악구 난향5길 6 ,37.462714,126.9171092,ok
18007,서울특별시 관악구 난곡로 84 2층 (신림동)  [난향동],37.4629028,126.9193909,ok
18008,서울특별시 관악구 호암로 399 삼성산주공아파트 306-101,37.46137146,126.925455,ok
18009,서울특별시 관악구 난곡로 90-39 월드아파트 101호,37.46307645,126.9196896,ok
18010,서울특별시 관악구 난곡로31길 14 ,37.47130742,126.918971,ok
18011,서울특별시 관악구 신림로23길 17 (대학동) (신림동),37.4702439,126.9352433,ok
18012,서울특별시 관악구 쑥고개로2가길 35-5 관악구 신림동95-53 [서림동](신림동),37.47707573,126.9403917,ok
18013,서울특별시 관악구 난곡로24가길 6 (신림동)  [난곡동],37.46965789,126.921028,ok
18014,서울특별시 관악구 인헌23길 3 (봉천동)  [인헌동],37.46961824,126.9687322,ok
18015,서울특별시 관악구 난곡로26길 78 ,37.46958466,126.9239474,ok
18016,서울특별시 관악구 난곡로22길 23 (신림동)  [난곡동],37.46935129,126.9206453,ok
18017,서울특별시 관악구 난곡로24다길 7 (신림동)  [난곡동],37.4691998,126.9218174,ok
18018,서울특별시 관악구 신림로7길 33 102-103,37.46912725,126.9417743,ok
18019,서울특별시 관악구 난곡로31길 53 (신림동)  [난곡동],37.47026212,126.917623,ok
18020,서울특별시 관악구 인헌길 100 (봉천동)  [인헌동],37.47113407,126.9672713,ok
18021,서울특별시 관악구 난곡로30나길 19 (신림동)  [난곡동],37.47106022,126.9229412,ok
18022,서울특별시 관악구 인헌17길 25 (봉천동)  [인헌동],37.4710116,126.969221,ok
18023,"서울특별시 관악구 인헌길 116 101호 (봉천동,라인맨션)  [인헌동]",37.47054238,126.9676399,ok
18024,서울특별시 관악구 난곡로35길 60 구립마엘향어린이집,37.47067836,126.9174517,ok
18025,서울특별시 관악구 난곡로35길 60 (신림동)  [난곡동],37.47067836,126.9174517,ok
18026,"서울특별시 관악구 인헌12길 46-1 208-103 (봉천동,은천아파트) [인헌동]",37.47065674,126.9645603,ok
18027,서울특별시 관악구 호암로 549 성민종합사회복지관 4층(신림동) [삼성동],37.46678996,126.9312404,ok
18028,서울특별시 관악구 관악로 1 (봉천동) [낙성대동],37.46628727,126.9481564,ok
18029,서울특별시 관악구 대학10길 27 선민교회 2층 (신림동)  [대학동],37.46761081,126.9359407,ok
18030,서울특별시 관악구 신림로3가길 45-24 청광아파트 101동 104호,37.46759664,126.9420062,ok
18031,서울특별시 관악구 난곡로15길 22-4 (신림동)  [난곡동],37.46740609,126.9194352,ok
18032,서울특별시 관악구 양지13길 13 신림동 357-54  [삼성동](신림동),37.46880083,126.9295465,ok
18033,"서울특별시 관악구 난곡로 55 213동 102호(신림동, 관악산휴먼시아2단지아파트)",37.45974172,126.9207528,ok
18034,서울특별시 관악구 양지12길 18-1 (신림동),37.46872558,126.9284711,ok
18035,서울특별시 관악구 난곡로24길 42 (난곡동) (신림동),37.46841641,126.9211993,ok
18036,제주특별자치도 제주시 다랑곶5길 15-1 (노형동),33.48931334,126.4793896,ok
18037,서울특별시 관악구 관악로 1 (봉천동) [낙성대동],37.46628727,126.9481564,ok
18038,서울특별시 관악구 난곡로 55 관악산휴먼시아아파트 224-103,37.45974172,126.9207528,ok
18039,서울특별시 관악구 난곡로18길 13-4 (신림동)  [난곡동],37.46800184,126.9206375,ok
18040,"서울특별시 관악구 난곡로 55 202동 101호(관악산휴먼시아,신림동)",37.45974172,126.9207528,ok
18041,서울특별시 관악구 남부순환로 1544 (신림동)  [신원동],37.48276167,126.9221779,ok
18042,서울특별시 관악구 난곡로66가길 17 (신림동)  [신사동],37.48335781,126.9146577,ok
18043,서울특별시 관악구 행운1라길 9 ,37.48323529,126.956741,ok
18044,"서울특별시 강동구 상암로 251 911동 106호(명일동, 고덕주공아파트)",37.54859381,127.1506883,ok
18045,서울특별시 관악구 조원로12길 20 (신림동)  [조원동],37.48294889,126.9077686,ok
18046,서울특별시 관악구 장군봉2길 35 1층  [청룡동],37.48296444,126.9384293,ok
18047,"인천광역시 남동구 서창남순환로 190-100 607동 103호(서창동, 에코에비뉴)",37.4243645,126.7407407,ok
18048,"인천광역시 남동구 서창남순환로 190-100 , 관리동 (서창동, 에코에비뉴)",37.4243645,126.7407407,ok
18049,서울특별시 관악구 봉천로31길 3 전층 [은천동] (봉천동),37.48395597,126.9412111,ok
18050,"서울특별시 관악구 조원로16길 7 102동 106호(신림동,신도브래뉴아파트)   [조원동]",37.48387793,126.9112999,ok
