,정보공시 학교코드,학교명,1학년 학생수,학교도로명 주소,위도,경도
4123,S120000946,강당초등학교,9,충청남도 서산시 부석면 인정로 183,36.6622149812,126.4020603095
4124,S120000948,고북초등학교,10,충청남도 서산시 고북면 고북3로 19,36.667193,126.53055
4125,S120000951,대산초등학교,64,충청남도 서산시 대산읍 구진로 40-5,36.940276,126.43515
4126,S120000956,동암초등학교,14,충청남도 서산시 음암면 동암마을길 14-3,36.7624757267,126.5116885044
4127,S120000958,명지초등학교,23,충청남도 서산시 대산읍 명지3로 25,36.971685,126.4098
4128,S120000961,부석초등학교,12,충청남도 서산시 부석면 취평2길 37-6,36.7167346,126.392525
4129,S120000962,부석초등학교간월도분교장,0,충청남도 서산시 부석면 간월달발길 57,36.6104709,126.4193273
4130,S120000963,부성초등학교,72,충청남도 서산시 지곡면 화천1로 83,36.864924,126.435825
4131,S120000964,부춘초등학교,97,충청남도 서산시 양유정3로 9,36.778942,126.445938
4132,S120000970,서동초등학교,77,충청남도 서산시 쌍연남1로 19-5,36.7837722,126.4675248
4133,S120000971,서령초등학교,40,충청남도 서산시 남부순환로 749,36.744076,126.4477
4134,S120000972,서림초등학교,124,충청남도 서산시 덕지천로 104,36.767883,126.460325
4135,S120000973,서산초등학교,56,충청남도 서산시 중앙로 38-1,36.7803655,126.4555298
4136,S120000974,성연초등학교,238,충청남도 서산시 성연면 성연3로 57-10,36.824153,126.448905
4137,S120000976,언암초등학교,31,충청남도 서산시 해미면 기지1길 27,36.707893,126.511012
4138,S120000977,오산초등학교,6,충청남도 서산시 덕지천로 436,36.746251,126.48295
4139,S120000979,운산초등학교,9,충청남도 서산시 운산면 운암로 1037,36.811823115,126.5824713687
4140,S120000983,운신초등학교,6,충청남도 서산시 운산면 해운로 539,36.75672,126.562069
4141,S120000986,음암초등학교,37,충청남도 서산시 음암면 도당로 5,36.8007425,126.5191938
4142,S120000988,인지초등학교,57,충청남도 서산시 인지면 둔산1길 1,36.755833,126.425475
4143,S120000991,차동초등학교,14,충청남도 서산시 인지면 차동길 140,36.776625,126.400563
4144,S120000993,팔봉초등학교,8,충청남도 서산시 팔봉면 한재무두리1길 233,36.827317,126.362475
4145,S120000994,팔봉초등학교고파도분교장,0,충청남도 서산시 팔봉면 고파도3길 60,36.9101691,126.3341108
4146,S120000996,학돌초등학교,101,충청남도 서산시 부춘1로 35,36.7850022,126.4448974
4147,S120000997,해미초등학교,26,충청남도 서산시 해미면 성지1로 81,36.7,126.5
4148,S120001012,기산초등학교,7,충청남도 서천군 기산면 기산길 107,36.0741957,126.7679697
4149,S120001016,마동초등학교,17,충청남도 서천군 마서면 원송로 229,36.0249318457,126.71441636
4150,S120001018,마산초등학교,11,충청남도 서천군 마산면 삼일로 327,36.120812,126.795153
4151,S120001019,문산초등학교,2,충청남도 서천군 문산면 신농길 26-29,36.143215,126.751388
4152,S120001021,부내초등학교,12,충청남도 서천군 종천면 충서로363번길 23-1,36.1026155,126.6467931
4153,S120001023,비인초등학교,2,충청남도 서천군 비인면 비인로 192,36.1424443,126.6020314
4154,S120001026,서남초등학교,4,충청남도 서천군 마서면 마서로 260-12,36.0586463,126.6796286
4155,S120001027,서도초등학교,20,충청남도 서천군 서면 공암남촌길31번길 33,36.15314,126.5216
4156,S120001029,서면초등학교,4,충청남도 서천군 서면 선합장길 15,36.1536261,126.555463
4157,S120001030,서천초등학교,98,충청남도 서천군 서천읍 서천로98번길 5,36.0788075,126.6886631
4158,S120001033,송림초등학교,7,충청남도 서천군 장항읍 옥도로 14,36.0293587,126.6838789
4159,S120001035,송석초등학교,4,충청남도 서천군 마서면 송신로 432,36.0730270372,126.6439102737
4160,S120001036,시초초등학교,10,충청남도 서천군 시초면 시초북로 31,36.121903,126.757886
4161,S120001039,오성초등학교,4,충청남도 서천군 판교면 종판로857번길 13,36.1550506,126.683392
4162,S120001043,장항중앙초등학교,29,충청남도 서천군 장항읍 장항로121번길 7,36.0127028,126.6910037
4163,S120001044,장항초등학교,21,충청남도 서천군 장항읍 성주길 6,36.0203436,126.700965
4164,S120001050,한산초등학교,8,충청남도 서천군 한산면 한마로 48,36.0863836,126.8050616
4165,S120001051,화양초등학교,4,충청남도 서천군 화양면 화산로 64,36.043269893,126.776240619
4166,S120001067,개화초등학교,11,충청남도 보령시 성주면 성주산로 735,36.3068001878,126.6542328245
4167,S120001070,관당초등학교,5,충청남도 보령시 웅천읍 무창포로 309,36.2459286,126.5573811
4168,S120001071,관창초등학교,14,충청남도 보령시 주교면 한술1길 17,36.385499,126.582787
4169,S120001072,광명초등학교,5,충청남도 보령시 오천면 원산도3길 151-11,36.3712363,126.4314014
4170,S120001077,낙동초등학교,5,충청남도 보령시 천북면 천광로 421-6,36.493814,126.565233
4171,S120001078,남포초등학교,6,충청남도 보령시 남포면 읍성향교길 21,36.3051988,126.6089914
4172,S120001081,대관초등학교,50,충청남도 보령시 대관초등길 97,36.3570256,126.5842174
4173,S120001082,대남초등학교,13,충청남도 보령시 남대천로 22,36.35214,126.59421
4174,S120001084,대창초등학교,3,충청남도 보령시 웅천읍 방축길 90-43,36.231737,126.6060631
4175,S120001085,대천초등학교,99,충청남도 보령시 대천로 59,36.354139,126.599959
4176,S120001089,오천초등학교삽시분교장,0,충청남도 보령시 오천면 삽시도1길 159-34,36.3501445,126.3584671
4177,S120001090,성주초등학교,11,충청남도 보령시 성주면 성주초교길 8,36.3421281,126.6537237
4178,S120001091,송학초등학교,11,충청남도 보령시 주교면 토정로 796-52,36.3800040794,126.5269468245
4179,S120001096,오천초등학교,3,충청남도 보령시 오천면 충청수영로 822,36.4384706719,126.5231080557
4180,S120001098,옥계초등학교,15,충청남도 보령시 청라면 죽성로 681,36.4122500854,126.6451198666
4181,S120001099,청파초등학교외연도분교장,1,충청남도 보령시 오천면 외연도1길 134,36.2287845,126.0817499
4182,S120001100,웅천초등학교,9,충청남도 보령시 웅천읍 충서로 1035,36.239888065,126.5923197786
4183,S120001102,월전초등학교,4,충청남도 보령시 남포면 곡촌길 11,36.271625,126.568138
4184,S120001106,주산초등학교,2,충청남도 보령시 주산면 충서로 416,36.1997706493,126.6347844305
4185,S120001107,주포초등학교,4,충청남도 보령시 주포면 보령읍성길 87-22,36.4161703,126.5904028
4186,S120001110,천북초등학교,7,충청남도 보령시 천북면 하궁길 45,36.48186,126.531575
4187,S120001112,청라초등학교,7,충청남도 보령시 청라면 원모루길 205,36.3904824,126.6723831
4188,S120001113,청룡초등학교,10,충청남도 보령시 대해로 646,36.3196206,126.5383728
4189,S120001115,청룡초등학교장고분교장,0,충청남도 보령시 오천면 장고도2길 18,36.3889682,126.3362446
4190,S120001116,청보초등학교,10,충청남도 보령시 청라면 대청로 759,36.3893,126.656217
4191,S120001117,청소초등학교,8,충청남도 보령시 청소면 청소큰길 225,36.4514324,126.5922642
4192,S120001118,청파초등학교,13,충청남도 보령시 대천항로 235,36.3185036,126.511138
4193,S120001120,청파초등학교호도분교장,0,충청남도 보령시 오천면 호도길 81,36.3025559,126.2673624
4194,S120001122,한내초등학교,34,충청남도 보령시 보령남로 39,36.3420522,126.6014787
4195,S120001134,고남초등학교,10,충청남도 태안군 고남면 안면대로 4189,36.4264409,126.4041705
4196,S120001140,근흥초등학교,6,충청남도 태안군 근흥면 근흥로 716-8,36.7145551145,126.2278928479
4197,S120001141,남면초등학교,3,충청남도 태안군 남면 남면로 125,36.673726,126.300088
4198,S120001145,대기초등학교,8,충청남도 태안군 원북면 대기길 12-21,36.8005072,126.2567298
4199,S120001146,모항초등학교,5,충청남도 태안군 소원면 모항파도로 116,36.773142,126.140013
4200,S120001149,방포초등학교,7,충청남도 태안군 안면읍 꽃지해안로 519,36.5068228,126.347446
4201,S120001150,삼성초등학교,6,충청남도 태안군 남면 마검포길 93-1,36.6221726,126.3115243
4202,S120001152,소원초등학교,8,충청남도 태안군 소원면 은골길 42,36.7639984,126.193386
4203,S120001154,소원초등학교의항분교장,0,충청남도 태안군 소원면 송의로 691,36.82995,126.160788
4204,S120001155,송암초등학교,11,충청남도 태안군 태안읍 순환길 130,36.7356194,126.3003474
4205,S120001156,시목초등학교,2,충청남도 태안군 소원면 서해로 1147-26,36.7689024817,126.2453584816
4206,S120001161,안면초등학교,18,충청남도 태안군 안면읍 장터로 230,36.5279594,126.3471608
4207,S120001164,안중초등학교,2,충청남도 태안군 안면읍 율포길 31,36.473732,126.372278
4208,S120001169,안흥초등학교,4,충청남도 태안군 근흥면 죽림길 45,36.6957452343901,126.174380759014
4209,S120001172,안흥초등학교신진도분교장,0,충청남도 태안군 근흥면 신진도길 44-23,36.6828598,126.1392431
4210,S120001175,원북초등학교,10,충청남도 태안군 원북면 원이로 849-3,36.8256505303,126.2586868575
4211,S120001179,이원초등학교,3,충청남도 태안군 이원면 원이로 1536-31,36.869239,126.281396
4212,S120001180,이원초등학교관동분교장,0,충청남도 태안군 이원면 원이로 1956,36.901342,126.299195
4213,S120001185,창기초등학교,3,충청남도 태안군 안면읍 황도로 72,36.5797355,126.3380478
4214,S120001189,태안초등학교,58,충청남도 태안군 태안읍 백화로 49,36.759133,126.295413
4215,S120001191,화동초등학교,54,충청남도 태안군 태안읍 중앙로 321,36.7537577,126.320357
4216,S120001210,갈산초등학교,11,충청남도 홍성군 갈산면 갈산로 135,36.6025943,126.5542076
4217,S120001212,결성초등학교,5,충청남도 홍성군 결성면 홍남서로738번길 30,36.5245216,126.5441169
4218,S120001214,광천초등학교,28,충청남도 홍성군 광천읍 홍남로705번길 16,36.506463,126.629125
4219,S120001218,구항초등학교,10,충청남도 홍성군 구항면 구성남로 928,36.583878,126.607375
4220,S120001219,금당초등학교,12,충청남도 홍성군 홍동면 초롱산길 9,36.568406,126.7245
4221,S120001220,금마초등학교,13,충청남도 홍성군 금마면 광금북로 484,36.613757,126.732613
4222,S120001221,대정초등학교,4,충청남도 홍성군 구항면 거북로 20,36.547265,126.637923
4223,S120001226,배양초등학교,11,충청남도 홍성군 금마면 금마로 23-24,36.61409,126.709163
4224,S120001229,서부초등학교,7,충청남도 홍성군 서부면 서부로 505,36.5791758,126.5110128
4225,S120001231,서해삼육초등학교,32,충청남도 홍성군 광천읍 홍남로705번길 23,36.5070184,126.6274155
4226,S120001232,신당초등학교,4,충청남도 홍성군 서부면 남당항로270번길 43,36.5477383,126.4735526
4227,S120001235,용봉초등학교,20,충청남도 홍성군 홍북면 이응노로 277,36.6320321,126.6503125
4228,S120001237,은하초등학교,2,충청남도 홍성군 은하면 은하로 220,36.5291384,126.5892124
4229,S120001238,장곡초등학교,6,충청남도 홍성군 장곡면 도산1길 2,36.5049937,126.6927014
4230,S120001243,홍남초등학교,104,충청남도 홍성군 홍성읍 홍장북로 434,36.593148,126.669687
4231,S120001244,홍동초등학교,12,충청남도 홍성군 홍동면 홍장남로672번길 59,36.557442,126.689188
4232,S120001245,홍북초등학교,25,충청남도 홍성군 홍북읍 매죽헌길 5,36.650665,126.694113
4233,S120001246,홍성초등학교,108,충청남도 홍성군 홍성읍 조양로 43,36.598924,126.657575
4234,S120001247,홍주초등학교,20,충청남도 홍성군 홍성읍 조양로 100-10,36.602322,126.660357
4235,S120002455,천안용곡초등학교,124,충청남도 천안시 동남구 새말1길 73,36.78685,127.1314625
4236,S120002456,천안백석초등학교,133,충청남도 천안시 서북구 백석3로 98,36.81998736,127.1219367
4237,S120002457,천안오성초등학교,143,충청남도 천안시 서북구 오성5길 23,36.831467,127.13027
4238,S120002458,대천동대초등학교,160,충청남도 보령시 한내로터리길 137-12,36.35259,126.614738
4239,S120002467,온양권곡초등학교,57,충청남도 아산시 문화로243번길 14,36.7911722,127.0136271
4240,S120002502,천안불당초등학교,203,충청남도 천안시 서북구 불당4로 39-21,36.806261,127.108869
4241,S120002503,천안서당초등학교,143,충청남도 천안시 서북구 불당11로 63,36.8040805,127.1134046
4242,S120002504,천안두정초등학교,116,충청남도 천안시 서북구 두정역서1길 10,36.8365357,127.1468378
4243,S120002505,천안신대초등학교,78,충청남도 천안시 서북구 성정두정로 130,36.837239,127.143155
4244,S120002506,천안수곡초등학교,105,충청남도 천안시 서북구 수곡로 19-32,36.7903417,127.12315
4245,S120002507,소망초등학교,88,충청남도 천안시 서북구 성거읍 역전말3길 102,36.8760941,127.1623365
4246,S120002518,서산석림초등학교,82,충청남도 서산시 동서1로 41-6,36.769571,126.465343
4247,S120002519,서산대진초등학교,7,충청남도 서산시 대산읍 기은아섬길 16,36.9775044,126.3845077
4248,S120002520,논산내동초등학교,195,충청남도 논산시 중앙로 192,36.1860402,127.1041347
4249,S120002522,명천초등학교,134,충청남도 보령시 주공로 119,36.3392795,126.6106674
4250,S120002529,신도초등학교,61,충청남도 계룡시 엄사면 번영3길 82,36.2822667,127.2363375
4251,S120002535,온양신정초등학교,45,충청남도 아산시 온천대로1333번길 29,36.788214,126.986706
4252,S120002536,원당초등학교,165,충청남도 당진시 밤절로 31,36.9022571,126.6391375
